# timestamp tx ty tz qx qy qz qw
1698133091.9850967 11775844.699778602 2471991.6300530536 62.126312255859375 0 0 0 1
1698133092.006708 11775844.674817892 2471991.4966303203 62.125972747802734 0 0 0 1
1698133092.024934 11775844.64977404 2471991.3629939654 62.125633239746094 0 0 0 1
1698133092.0451357 11775844.624627797 2471991.229189763 62.125205993652344 0 0 0 1
1698133092.0655522 11775844.599394426 2471991.0952177136 62.12489700317383 0 0 0 1
1698133092.0846643 11775844.574184725 2471990.9610320423 62.1246223449707 0 0 0 1
1698133092.1081674 11775844.548918411 2471990.8266785247 62.12435531616211 0 0 0 1
1698133092.1254148 11775844.523591505 2471990.692202936 62.12408447265625 0 0 0 1
1698133092.1448336 11775844.498196263 2471990.557635795 62.12382507324219 0 0 0 1
1698133092.1654422 11775844.478940507 2471990.455798727 62.124446868896484 0 0 0 1
1698133092.1847842 11775844.453453925 2471990.321170551 62.124229431152344 0 0 0 1
1698133092.2061694 11775844.427952299 2471990.1864813394 62.124027252197266 0 0 0 1
1698133092.2246323 11775844.404452916 2471990.0477790697 62.123844146728516 0 0 0 1
1698133092.2460926 11775844.378959464 2471989.9129372705 62.12366485595703 0 0 0 1
1698133092.2643523 11775844.353374228 2471989.778156506 62.1235466003418 0 0 0 1
1698133092.2857769 11775844.32786152 2471989.6433604825 62.123470306396484 0 0 0 1
1698133092.308252 11775844.302264543 2471989.5086560124 62.1234130859375 0 0 0 1
1698133092.324565 11775844.27672461 2471989.3739973176 62.123348236083984 0 0 0 1
1698133092.3460855 11775844.251210982 2471989.2394454353 62.123260498046875 0 0 0 1
1698133092.3657196 11775844.225712152 2471989.105015623 62.123172760009766 0 0 0 1
1698133092.3851373 11775844.206892665 2471989.006932213 62.124786376953125 0 0 0 1
1698133092.4066894 11775844.18304899 2471988.881947582 62.12477111816406 0 0 0 1
1698133092.4250398 11775844.159238912 2471988.7571613155 62.12473678588867 0 0 0 1
1698133092.4455283 11775844.135405151 2471988.6325886715 62.12407684326172 0 0 0 1
1698133092.465068 11775844.111585747 2471988.508260168 62.123992919921875 0 0 0 1
1698133092.4842262 11775844.087765211 2471988.38423684 62.12392807006836 0 0 0 1
1698133092.507953 11775844.063978046 2471988.260472911 62.1238899230957 0 0 0 1
1698133092.525359 11775844.040228011 2471988.13698364 62.12384033203125 0 0 0 1
1698133092.5449271 11775844.016473316 2471988.013723251 62.12380599975586 0 0 0 1
1698133092.5652122 11775843.999630226 2471987.925893738 62.12493896484375 0 0 0 1
1698133092.5844119 11775843.9742314 2471987.7932949783 62.12495040893555 0 0 0 1
1698133092.6069205 11775843.948819943 2471987.6610166524 62.12498092651367 0 0 0 1
1698133092.6251483 11775843.923456892 2471987.5290587614 62.12501525878906 0 0 0 1
1698133092.6457946 11775843.898088727 2471987.3974518217 62.12507629394531 0 0 0 1
1698133092.6641936 11775843.872772727 2471987.266180575 62.125083923339844 0 0 0 1
1698133092.6858706 11775843.847425077 2471987.1352145034 62.125099182128906 0 0 0 1
1698133092.7084384 11775843.822099075 2471987.0045841252 62.12509536743164 0 0 0 1
1698133092.7246704 11775843.796802238 2471986.8743199576 62.12507247924805 0 0 0 1
1698133092.7450821 11775843.77152306 2471986.74443726 62.125030517578125 0 0 0 1
1698133092.7646244 11775843.752365142 2471986.646033415 62.12383270263672 0 0 0 1
1698133092.785169 11775843.726719288 2471986.5162727875 62.12376403808594 0 0 0 1
1698133092.8068354 11775843.7011026 2471986.38687837 62.123634338378906 0 0 0 1
1698133092.8242416 11775843.675495831 2471986.2578959395 62.123451232910156 0 0 0 1
1698133092.8455663 11775843.649895001 2471986.129371272 62.12370300292969 0 0 0 1
1698133092.8659875 11775843.624273352 2471986.001319627 62.123512268066406 0 0 0 1
1698133092.8843646 11775843.598680416 2471985.8737562625 62.1233024597168 0 0 0 1
1698133092.9079869 11775843.573097179 2471985.746665919 62.12306213378906 0 0 0 1
1698133092.924272 11775843.544515127 2471985.60932168 62.12282180786133 0 0 0 1
1698133092.9460366 11775843.518958127 2471985.4833910037 62.122554779052734 0 0 0 1
1698133092.964321 11775843.499544784 2471985.388038914 62.12217330932617 0 0 0 1
1698133092.9846969 11775843.474078985 2471985.264274984 62.12188720703125 0 0 0 1
1698133093.0062084 11775843.448595671 2471985.141121406 62.12158966064453 0 0 0 1
1698133093.0243533 11775843.423201663 2471985.0185781782 62.12129211425781 0 0 0 1
1698133093.0459034 11775843.397832155 2471984.896630043 62.12129592895508 0 0 0 1
1698133093.0641997 11775843.372578494 2471984.775338035 62.121002197265625 0 0 0 1
1698133093.085534 11775843.347364368 2471984.654702154 62.1207275390625 0 0 0 1
1698133093.1081128 11775843.322208807 2471984.534737659 62.12042236328125 0 0 0 1
1698133093.1244102 11775843.297123078 2471984.4154903265 62.12007522583008 0 0 0 1
1698133093.1453412 11775843.272068925 2471984.2969906745 62.11970901489258 0 0 0 1
1698133093.1648839 11775843.253117835 2471984.2076658006 62.12123489379883 0 0 0 1
1698133093.184305 11775843.228586342 2471984.091226083 62.12086486816406 0 0 0 1
1698133093.2069032 11775843.204158965 2471983.9755187863 62.12049102783203 0 0 0 1
1698133093.225239 11775843.179805182 2471983.860543912 62.12012481689453 0 0 0 1
1698133093.2446618 11775843.15553251 2471983.7463319744 62.11968994140625 0 0 0 1
1698133093.2651367 11775843.129430564 2471983.6274813702 62.11933517456055 0 0 0 1
1698133093.2843072 11775843.105365893 2471983.5147953113 62.118995666503906 0 0 0 1
1698133093.3080103 11775843.081328815 2471983.4029027093 62.11866760253906 0 0 0 1
1698133093.3242266 11775843.05742637 2471983.2917425274 62.118350982666016 0 0 0 1
1698133093.3445895 11775843.033563022 2471983.1813605437 62.118038177490234 0 0 0 1
1698133093.3650842 11775843.01565712 2471983.0982612506 62.11838912963867 0 0 0 1
1698133093.3846538 11775842.991754485 2471982.9902596353 62.11811447143555 0 0 0 1
1698133093.4062934 11775842.96797897 2471982.882959924 62.117828369140625 0 0 0 1
1698133093.424618 11775842.944361083 2471982.7763621164 62.11754608154297 0 0 0 1
1698133093.4449494 11775842.920790035 2471982.6705119894 62.117462158203125 0 0 0 1
1698133093.4651783 11775842.897288825 2471982.565379024 62.117218017578125 0 0 0 1
1698133093.4843016 11775842.87389571 2471982.4609327037 62.11699295043945 0 0 0 1
1698133093.5078166 11775842.85062971 2471982.357188288 62.11676788330078 0 0 0 1
1698133093.5250475 11775842.82744881 2471982.254161034 62.116539001464844 0 0 0 1
1698133093.544452 11775842.80438375 2471982.1517899074 62.116302490234375 0 0 0 1
1698133093.5648892 11775842.786950717 2471982.074946712 62.11627960205078 0 0 0 1
1698133093.584814 11775842.764081264 2471981.9743608627 62.116065979003906 0 0 0 1
1698133093.6063242 11775842.741316145 2471981.874446399 62.11586380004883 0 0 0 1
1698133093.6255512 11775842.716871692 2471981.782023994 62.11566162109375 0 0 0 1
1698133093.6448088 11775842.694322998 2471981.6834217855 62.115474700927734 0 0 0 1
1698133093.6651804 11775842.671825126 2471981.5855214796 62.11527633666992 0 0 0 1
1698133093.6845956 11775842.649397315 2471981.4882773017 62.11508560180664 0 0 0 1
1698133093.7083628 11775842.627070082 2471981.3916892516 62.11490249633789 0 0 0 1
1698133093.7247038 11775842.604915973 2471981.295742069 62.114707946777344 0 0 0 1
1698133093.7450495 11775842.582808923 2471981.2004815326 62.114505767822266 0 0 0 1
1698133093.7656462 11775842.56617656 2471981.128933132 62.11627960205078 0 0 0 1
1698133093.785057 11775842.544495799 2471981.0349695915 62.11610794067383 0 0 0 1
1698133093.8065655 11775842.52294238 2471980.9416469187 62.115928649902344 0 0 0 1
1698133093.8249924 11775842.50156982 2471980.848934598 62.11575698852539 0 0 0 1
1698133093.844557 11775842.480316859 2471980.7568936623 62.116024017333984 0 0 0 1
1698133093.8650744 11775842.45915298 2471980.6655241125 62.11589431762695 0 0 0 1
1698133093.8844457 11775842.43810494 2471980.5748106907 62.11576461791992 0 0 0 1
1698133093.9080534 11775842.417180486 2471980.4847228783 62.11564254760742 0 0 0 1
1698133093.9242988 11775842.396348868 2471980.3953217114 62.115509033203125 0 0 0 1
1698133093.9456046 11775842.37561784 2471980.306576671 62.1153678894043 0 0 0 1
1698133093.9646554 11775842.360031638 2471980.2399568553 62.117305755615234 0 0 0 1
1698133093.9849043 11775842.339124443 2471980.153470115 62.11717987060547 0 0 0 1
1698133094.0063438 11775842.3182338 2471980.0676700184 62.117034912109375 0 0 0 1
1698133094.0256197 11775842.29735594 2471979.9825413083 62.11687469482422 0 0 0 1
1698133094.0449498 11775842.27647561 2471979.8980839844 62.11683654785156 0 0 0 1
1698133094.0644238 11775842.255508771 2471979.814328564 62.1166877746582 0 0 0 1
1698133094.084876 11775842.234577945 2471979.7311529773 62.11656188964844 0 0 0 1
1698133094.1083648 11775842.213568352 2471979.6486487766 62.11643981933594 0 0 0 1
1698133094.124653 11775842.192560498 2471979.566709151 62.11631774902344 0 0 0 1
1698133094.1441197 11775842.171470119 2471979.485425652 62.11619567871094 0 0 0 1
1698133094.1647887 11775842.155397512 2471979.424512619 62.11725997924805 0 0 0 1
1698133094.1850066 11775842.134415453 2471979.3438547305 62.117156982421875 0 0 0 1
1698133094.2064757 11775842.113313286 2471979.2637003814 62.1170768737793 0 0 0 1
1698133094.224788 11775842.092175268 2471979.18395802 62.11701202392578 0 0 0 1
1698133094.2450898 11775842.07096712 2471979.104612386 62.117088317871094 0 0 0 1
1698133094.264427 11775842.049605036 2471979.025632963 62.1170768737793 0 0 0 1
1698133094.284585 11775842.028177034 2471978.9469434572 62.117095947265625 0 0 0 1
1698133094.3080094 11775842.00656856 2471978.8685743846 62.11712646484375 0 0 0 1
1698133094.3252158 11775841.985078841 2471978.794218372 62.11716079711914 0 0 0 1
1698133094.3446972 11775841.963171352 2471978.7162460284 62.117183685302734 0 0 0 1
1698133094.365142 11775841.94648826 2471978.6574387075 62.11907196044922 0 0 0 1
1698133094.384435 11775841.92410774 2471978.5794663643 62.11907958984375 0 0 0 1
1698133094.4060757 11775841.901559142 2471978.5015550563 62.11905288696289 0 0 0 1
1698133094.4243116 11775841.878892453 2471978.4235979724 62.118995666503906 0 0 0 1
1698133094.4448488 11775841.856054153 2471978.3456256296 62.11887741088867 0 0 0 1
1698133094.4642482 11775841.833094232 2471978.2675312166 62.1187858581543 0 0 0 1
1698133094.4847622 11775841.810012683 2471978.1893147337 62.11869430541992 0 0 0 1
1698133094.5083256 11775841.78679425 2471978.1109761805 62.11857986450195 0 0 0 1
1698133094.5244937 11775841.763492454 2471978.0324850394 62.11844253540039 0 0 0 1
1698133094.5449748 11775841.74012653 2471977.953795534 62.1182975769043 0 0 0 1
1698133094.564412 11775841.72241669 2471977.894103205 62.11870193481445 0 0 0 1
1698133094.5851457 11775841.698953036 2471977.815016972 62.118507385253906 0 0 0 1
1698133094.6066048 11775841.675517267 2471977.735610305 62.11825180053711 0 0 0 1
1698133094.6249044 11775841.65213613 2471977.6558679454 62.117942810058594 0 0 0 1
1698133094.6443627 11775841.628775353 2471977.5757746333 62.11822509765625 0 0 0 1
1698133094.6649623 11775841.603639377 2471977.497085128 62.11786651611328 0 0 0 1
1698133094.6844852 11775841.58041862 2471977.416259395 62.11750030517578 0 0 0 1
1698133094.7081459 11775841.557355776 2471977.3350216756 62.117130279541016 0 0 0 1
1698133094.7244773 11775841.534443107 2471977.253402486 62.11674118041992 0 0 0 1
1698133094.7449894 11775841.511684598 2471977.1713560508 62.116355895996094 0 0 0 1
1698133094.7643926 11775841.494648263 2471977.109008695 62.115882873535156 0 0 0 1
1698133094.785 11775841.47261539 2471977.025695782 62.1154899597168 0 0 0 1
1698133094.806552 11775841.450862503 2471976.9419708815 62.11509323120117 0 0 0 1
1698133094.8249824 11775841.429470103 2471976.8577271835 62.11469268798828 0 0 0 1
1698133094.8442836 11775841.408437971 2471976.7730257213 62.11442947387695 0 0 0 1
1698133094.864867 11775841.387804365 2471976.687835979 62.11406326293945 0 0 0 1
1698133094.8842134 11775841.367649334 2471976.602173214 62.11369705200195 0 0 0 1
1698133094.907824 11775841.34796912 2471976.5160221686 62.11332702636719 0 0 0 1
1698133094.9251719 11775841.328847542 2471976.4294133596 62.11295700073242 0 0 0 1
1698133094.9448373 11775841.310318869 2471976.342362046 62.11259460449219 0 0 0 1
1698133094.965094 11775841.296760207 2471976.276230514 62.11137008666992 0 0 0 1
1698133094.9843068 11775841.280184729 2471976.188126345 62.11100769042969 0 0 0 1
1698133095.0067606 11775841.264354527 2471976.0996407066 62.11064910888672 0 0 0 1
1698133095.0252147 11775841.252038253 2471976.0078896903 62.11029815673828 0 0 0 1
1698133095.0446644 11775841.237797892 2471975.9186105956 62.10920333862305 0 0 0 1
1698133095.0641468 11775841.224405631 2471975.8289958076 62.10887145996094 0 0 0 1
1698133095.0846117 11775841.211964529 2471975.7390300683 62.108558654785156 0 0 0 1
1698133095.1083922 11775841.200470826 2471975.6486981176 62.10825729370117 0 0 0 1
1698133095.124641 11775841.189951055 2471975.558045733 62.107948303222656 0 0 0 1
1698133095.1451344 11775841.180504512 2471975.467042396 62.10762405395508 0 0 0 1
1698133095.1658847 11775841.174154837 2471975.398026955 62.10527420043945 0 0 0 1
1698133095.184302 11775841.16666497 2471975.307099912 62.104942321777344 0 0 0 1
1698133095.205953 11775841.16036642 2471975.2158676935 62.10460662841797 0 0 0 1
1698133095.2242424 11775841.15526693 2471975.124299783 62.104251861572266 0 0 0 1
1698133095.2447293 11775841.151331995 2471975.032441954 62.10280990600586 0 0 0 1
1698133095.2651663 11775841.148634156 2471974.9402789506 62.10246276855469 0 0 0 1
1698133095.2844918 11775841.147223169 2471974.8477649954 62.10210418701172 0 0 0 1
1698133095.3079777 11775841.14711783 2471974.7549763825 62.10173797607422 0 0 0 1
1698133095.3241138 11775841.14831438 2471974.6618978516 62.10135269165039 0 0 0 1
1698133095.3444405 11775841.150824098 2471974.5685751815 62.100948333740234 0 0 0 1
1698133095.36458 11775841.153738882 2471974.4978965335 62.09945297241211 0 0 0 1
1698133095.3848438 11775841.159476591 2471974.4054130954 62.09901428222656 0 0 0 1
1698133095.4063678 11775841.166653521 2471974.312639741 62.098575592041016 0 0 0 1
1698133095.4247193 11775841.17525817 2471974.219591728 62.09812545776367 0 0 0 1
1698133095.4450676 11775841.185313312 2471974.126299575 62.09703826904297 0 0 0 1
1698133095.4641788 11775841.196849473 2471974.032763282 62.09654998779297 0 0 0 1
1698133095.484594 11775841.209855143 2471973.9389981064 62.09605026245117 0 0 0 1
1698133095.5082006 11775841.2243416 2471973.8450498255 62.09553527832031 0 0 0 1
1698133095.5244045 11775841.240285851 2471973.750948957 62.09499740600586 0 0 0 1
1698133095.545083 11775841.257660903 2471973.6567717944 62.09447479248047 0 0 0 1
1698133095.5643775 11775841.271845195 2471973.5858795233 62.09226608276367 0 0 0 1
1698133095.5849652 11775841.291838389 2471973.491366668 62.09174728393555 0 0 0 1
1698133095.606536 11775841.313384458 2471973.396777519 62.09120559692383 0 0 0 1
1698133095.6248994 11775841.336414628 2471973.3021425926 62.09064483642578 0 0 0 1
1698133095.6442268 11775841.360921156 2471973.2074924083 62.08966827392578 0 0 0 1
1698133095.664598 11775841.3868618 2471973.1129032588 62.08911895751953 0 0 0 1
1698133095.6849906 11775841.41433961 2471973.018359885 62.088558197021484 0 0 0 1
1698133095.708628 11775841.443201551 2471972.923984358 62.08799362182617 0 0 0 1
1698133095.7248638 11775841.476453373 2471972.835040955 62.0874137878418 0 0 0 1
1698133095.7444925 11775841.508163633 2471972.7410163796 62.08682632446289 0 0 0 1
1698133095.7650633 11775841.532940483 2471972.6703835074 62.08700942993164 0 0 0 1
1698133095.7847564 11775841.56749418 2471972.5769998007 62.086448669433594 0 0 0 1
1698133095.8061633 11775841.603362782 2471972.483936528 62.08588790893555 0 0 0 1
1698133095.8242629 11775841.640527273 2471972.3911784305 62.0853157043457 0 0 0 1
1698133095.8447104 11775841.67897615 2471972.2987407674 62.084598541259766 0 0 0 1
1698133095.865194 11775841.718621397 2471972.206699833 62.08405303955078 0 0 0 1
1698133095.8842914 11775841.759566067 2471972.115040367 62.083534240722656 0 0 0 1
1698133095.9082255 11775841.801710859 2471972.0237928885 62.08304214477539 0 0 0 1
1698133095.9244344 11775841.845036546 2471971.9330031727 62.082576751708984 0 0 0 1
1698133095.9449666 11775841.889524095 2471971.842655962 62.08214569091797 0 0 0 1
1698133095.9642599 11775841.923804242 2471971.774922256 62.08222961425781 0 0 0 1
1698133095.9845638 11775841.969824472 2471971.6858415236 62.081905364990234 0 0 0 1
1698133096.0063546 11775842.016995076 2471971.5972185545 62.08161163330078 0 0 0 1
1698133096.0248802 11775842.065254783 2471971.509114383 62.08137512207031 0 0 0 1
1698133096.04419 11775842.11456534 2471971.4215595275 62.0816650390625 0 0 0 1
1698133096.0648153 11775842.162103584 2471971.343968653 62.08156967163086 0 0 0 1
1698133096.08417 11775842.213538837 2471971.2574819117 62.08153533935547 0 0 0 1
1698133096.1070216 11775842.265986905 2471971.171513969 62.08155822753906 0 0 0 1
1698133096.1244237 11775842.319443803 2471971.086110601 62.08164978027344 0 0 0 1
1698133096.1448963 11775842.373875257 2471971.0012565493 62.08182907104492 0 0 0 1
1698133096.1642792 11775842.415460683 2471970.937657972 62.082550048828125 0 0 0 1
1698133096.184518 11775842.471754123 2471970.853734705 62.08291244506836 0 0 0 1
1698133096.2061787 11775842.529022112 2471970.7703607543 62.08333206176758 0 0 0 1
1698133096.224432 11775842.58733742 2471970.6874598255 62.08376693725586 0 0 0 1
1698133096.2449229 11775842.646593 2471970.6050929553 62.08515548706055 0 0 0 1
1698133096.264309 11775842.706785105 2471970.523244881 62.08567810058594 0 0 0 1
1698133096.2847931 11775842.767986262 2471970.4419003488 62.086238861083984 0 0 0 1
1698133096.3084443 11775842.830181217 2471970.361059354 62.086814880371094 0 0 0 1
1698133096.324763 11775842.893354706 2471970.2807219 62.08742141723633 0 0 0 1
1698133096.3440819 11775842.957544992 2471970.2008574684 62.088050842285156 0 0 0 1
1698133096.3642628 11775843.006502518 2471970.140859961 62.09019088745117 0 0 0 1
1698133096.3846314 11775843.072627999 2471970.061727951 62.09086990356445 0 0 0 1
1698133096.4062214 11775843.139724504 2471969.9830689617 62.09154510498047 0 0 0 1
1698133096.4245877 11775843.20017983 2471969.9084840664 62.09223175048828 0 0 0 1
1698133096.4449859 11775843.269333152 2471969.8306795685 62.093223571777344 0 0 0 1
1698133096.4641647 11775843.339526271 2471969.7533175754 62.09389114379883 0 0 0 1
1698133096.4844537 11775843.410793688 2471969.676352311 62.09452819824219 0 0 0 1
1698133096.5081465 11775843.483181404 2471969.5997227393 62.09513854980469 0 0 0 1
1698133096.52439 11775843.55668942 2471969.523428862 62.09572982788086 0 0 0 1
1698133096.5448754 11775843.631313978 2471969.447455417 62.096282958984375 0 0 0 1
1698133096.5641956 11775843.688230341 2471969.39021975 62.096473693847656 0 0 0 1
1698133096.584693 11775843.765095945 2471969.314795621 62.096981048583984 0 0 0 1
1698133096.6061707 11775843.84320437 2471969.2395851165 62.09745407104492 0 0 0 1
1698133096.624425 11775843.922525095 2471969.164588235 62.09789276123047 0 0 0 1
1698133096.6449332 11775844.003192144 2471969.089667646 62.09798812866211 0 0 0 1
1698133096.6641963 11775844.08512524 2471969.0148691284 62.09831237792969 0 0 0 1
1698133096.6845596 11775844.168477193 2471968.9401316456 62.09860610961914 0 0 0 1
1698133096.7084918 11775844.25312593 2471968.8654551986 62.098876953125 0 0 0 1
1698133096.7247953 11775844.339147974 2471968.790778751 62.09912109375 0 0 0 1
1698133096.7441802 11775844.42645929 2471968.7161328206 62.09935760498047 0 0 0 1
1698133096.7645705 11775844.493123207 2471968.6596906097 62.10028076171875 0 0 0 1
1698133096.784823 11775844.583463538 2471968.585014162 62.100521087646484 0 0 0 1
1698133096.806339 11775844.675066601 2471968.510322457 62.10075378417969 0 0 0 1
1698133096.8246083 11775844.767932404 2471968.435615492 62.100982666015625 0 0 0 1
1698133096.8441684 11775844.862060936 2471968.3608932677 62.10276412963867 0 0 0 1
1698133096.8646429 11775844.957398687 2471968.2861863025 62.10299301147461 0 0 0 1
1698133096.8851645 11775845.053991426 2471968.2114945967 62.10321807861328 0 0 0 1
1698133096.9087365 11775845.151823904 2471968.136818149 62.10343933105469 0 0 0 1
1698133096.9247823 11775845.250846354 2471968.0622027363 62.1036262512207 0 0 0 1
1698133096.945042 11775845.350970764 2471967.987724653 62.10377883911133 0 0 0 1
1698133096.9641976 11775845.427208893 2471967.931496065 62.10408020019531 0 0 0 1
1698133096.984766 11775845.530503402 2471967.857002723 62.10417556762695 0 0 0 1
1698133097.0063095 11775845.634899423 2471967.7827687785 62.1042366027832 0 0 0 1
1698133097.0244322 11775845.74041243 2471967.7087331996 62.104248046875 0 0 0 1
1698133097.0446937 11775845.847003942 2471967.6349875377 62.103782653808594 0 0 0 1
1698133097.0650542 11775845.954685465 2471967.561516532 62.10373306274414 0 0 0 1
1698133097.0841565 11775846.063399717 2471967.4883354446 62.103675842285156 0 0 0 1
1698133097.1080086 11775846.173027711 2471967.415642637 62.103599548339844 0 0 0 1
1698133097.1241882 11775846.287384467 2471967.3423242187 62.10350799560547 0 0 0 1
1698133097.1448123 11775846.398756137 2471967.2705774554 62.103416442871094 0 0 0 1
1698133097.164254 11775846.483508214 2471967.2165766475 62.10524368286133 0 0 0 1
1698133097.1846116 11775846.597138831 2471967.1456996347 62.1052131652832 0 0 0 1
1698133097.2063365 11775846.711442363 2471967.0754482304 62.105140686035156 0 0 0 1
1698133097.2248359 11775846.826468335 2471967.0058376947 62.10507583618164 0 0 0 1
1698133097.2443779 11775846.942006446 2471966.9370053564 62.10566329956055 0 0 0 1
1698133097.2649877 11775847.058071943 2471966.8689512163 62.10566329956055 0 0 0 1
1698133097.2844336 11775847.174546298 2471966.8017515666 62.10569763183594 0 0 0 1
1698133097.306994 11775847.29143702 2471966.7354369266 62.105751037597656 0 0 0 1
1698133097.3243716 11775847.40863332 2471966.670053071 62.1058349609375 0 0 0 1
1698133097.344784 11775847.525974868 2471966.605630518 62.10597229003906 0 0 0 1
1698133097.3642323 11775847.643587485 2471966.542184528 62.106136322021484 0 0 0 1
1698133097.385029 11775847.72970359 2471966.4969422556 62.107444763183594 0 0 0 1
1698133097.4067087 11775847.840007422 2471966.4417360034 62.10771179199219 0 0 0 1
1698133097.4251404 11775847.950337963 2471966.387567348 62.10800552368164 0 0 0 1
1698133097.444437 11775848.060649209 2471966.334497324 62.10940170288086 0 0 0 1
1698133097.4648428 11775848.143801887 2471966.3046664153 62.10975646972656 0 0 0 1
1698133097.4844677 11775848.253906699 2471966.2537936554 62.1101188659668 0 0 0 1
1698133097.507102 11775848.363808883 2471966.204080562 62.11051940917969 0 0 0 1
1698133097.5244143 11775848.473642463 2471966.1553898067 62.1109504699707 0 0 0 1
1698133097.5448997 11775848.583342422 2471966.107767166 62.11140823364258 0 0 0 1
1698133097.564409 11775848.661954204 2471966.076227274 62.11365509033203 0 0 0 1
1698133097.5847871 11775848.780085059 2471966.024362694 62.114166259765625 0 0 0 1
1698133097.6063833 11775848.897982998 2471965.973596745 62.114688873291016 0 0 0 1
1698133097.6247907 11775849.01569003 2471965.9239141694 62.11520004272461 0 0 0 1
1698133097.6451337 11775849.133168135 2471965.87528445 62.1165771484375 0 0 0 1
1698133097.6646256 11775849.2503943 2471965.827738103 62.117130279541016 0 0 0 1
1698133097.6852152 11775849.367502546 2471965.7811378003 62.117713928222656 0 0 0 1
1698133097.7076898 11775849.484374119 2471965.7356208703 62.118343353271484 0 0 0 1
1698133097.7248793 11775849.601032235 2471965.691095761 62.11899948120117 0 0 0 1
1698133097.7451427 11775849.717469158 2471965.6475929897 62.11964797973633 0 0 0 1
1698133097.7642322 11775849.805896714 2471965.614893432 62.12260437011719 0 0 0 1
1698133097.7843938 11775849.920475874 2471965.57450345 62.12323760986328 0 0 0 1
1698133097.8070686 11775850.034776783 2471965.5350900306 62.12385559082031 0 0 0 1
1698133097.8243916 11775850.168743713 2471965.4850107273 62.12446594238281 0 0 0 1
1698133097.8448682 11775850.282518646 2471965.4475504314 62.12610626220703 0 0 0 1
1698133097.8644483 11775850.395965572 2471965.411112473 62.12669372558594 0 0 0 1
1698133097.8842804 11775850.509145752 2471965.375635817 62.12724685668945 0 0 0 1
1698133097.9081054 11775850.622085717 2471965.3411662416 62.12773513793945 0 0 0 1
1698133097.924309 11775850.734739695 2471965.307703744 62.128170013427734 0 0 0 1
1698133097.944645 11775850.847119184 2471965.2752330676 62.1285400390625 0 0 0 1
1698133097.9640424 11775850.932085633 2471965.251154718 62.13021469116211 0 0 0 1
1698133097.9842837 11775851.043088574 2471965.221644243 62.13047790527344 0 0 0 1
1698133098.006857 11775851.153885806 2471965.1930950726 62.13068771362305 0 0 0 1
1698133098.0241692 11775851.26441629 2471965.1655072044 62.13083267211914 0 0 0 1
1698133098.044778 11775851.374813598 2471965.13886538 62.13092041015625 0 0 0 1
1698133098.0644057 11775851.485073749 2471965.113215376 62.13087844848633 0 0 0 1
1698133098.0850148 11775851.5952465 2471965.088511416 62.13069534301758 0 0 0 1
1698133098.1077077 11775851.705255339 2471965.064814535 62.130393981933594 0 0 0 1
1698133098.1250756 11775851.81516926 2471965.042033182 62.130008697509766 0 0 0 1
1698133098.1445096 11775851.924961282 2471965.020243648 62.129573822021484 0 0 0 1
1698133098.1649346 11775852.007933047 2471965.004359261 62.13262939453125 0 0 0 1
1698133098.1845317 11775852.117623653 2471964.985255272 62.132022857666016 0 0 0 1
1698133098.2069778 11775852.227188602 2471964.9671278447 62.131351470947266 0 0 0 1
1698133098.2243066 11775852.33671193 2471964.9499464612 62.13063049316406 0 0 0 1
1698133098.2448528 11775852.446235659 2471964.933695863 62.12949752807617 0 0 0 1
1698133098.2644296 11775852.555744518 2471964.9183760504 62.128684997558594 0 0 0 1
1698133098.284978 11775852.665196279 2471964.904063317 62.12782669067383 0 0 0 1
1698133098.3075082 11775852.774633402 2471964.890620333 62.12693786621094 0 0 0 1
1698133098.324814 11775852.884055661 2471964.878108136 62.12602996826172 0 0 0 1
1698133098.3442729 11775852.993467038 2471964.866480947 62.1251106262207 0 0 0 1
1698133098.3649468 11775853.07614298 2471964.85843957 62.126617431640625 0 0 0 1
1698133098.3853626 11775853.184990125 2471964.8487960226 62.125709533691406 0 0 0 1
1698133098.4068942 11775853.293872165 2471964.8400374833 62.124759674072266 0 0 0 1
1698133098.4241824 11775853.40271657 2471964.832179212 62.12379837036133 0 0 0 1
1698133098.4447114 11775853.511630373 2471964.8251601732 62.12152099609375 0 0 0 1
1698133098.465103 11775853.620586589 2471964.8190566613 62.12044143676758 0 0 0 1
1698133098.4844782 11775853.729608446 2471964.8137771226 62.11933135986328 0 0 0 1
1698133098.5081756 11775853.838699706 2471964.809336817 62.11822509765625 0 0 0 1
1698133098.5244226 11775853.94566983 2471964.8122054655 62.11715316772461 0 0 0 1
1698133098.545058 11775854.054942353 2471964.809306296 62.11610794067383 0 0 0 1
1698133098.5645359 11775854.137583254 2471964.8076888644 62.11637878417969 0 0 0 1
1698133098.5848691 11775854.246554028 2471964.8069717 62.115386962890625 0 0 0 1
1698133098.606416 11775854.355613666 2471964.8069869573 62.114402770996094 0 0 0 1
1698133098.624563 11775854.464815687 2471964.807704118 62.113441467285156 0 0 0 1
1698133098.644929 11775854.574133556 2471964.809077406 62.11305236816406 0 0 0 1
1698133098.6643164 11775854.683609288 2471964.811091563 62.11210250854492 0 0 0 1
1698133098.6847873 11775854.793204853 2471964.813716071 62.1112060546875 0 0 0 1
1698133098.708484 11775854.902901456 2471964.8168746363 62.110443115234375 0 0 0 1
1698133098.724767 11775855.012561543 2471964.820628294 62.109798431396484 0 0 0 1
